日期,TW50,TW50TR
2014-07-21,6680.65,10180.13
2014-07-22,6722.19,10243.43
2014-07-23,6722.19,10243.43
2014-07-24,6740.7,10275.88
2014-07-25,6661.84,10155.67
2014-07-28,6636.53,10117.08
2014-07-29,6643.73,10128.07
2014-07-30,6678.54,10181.49
2014-07-31,6537.55,9974.58
2014-08-01,6497.14,9923.05
2014-08-04,6569.15,10033.02
2014-08-05,6405.55,9783.16
2014-08-06,6458.89,9868.26
2014-08-07,6466.73,9886.79
2014-08-08,6437.4,9841.95
2014-08-11,6487.44,9929.1
2014-08-12,6498.19,9945.55
2014-08-13,6552.2,10042.79
2014-08-14,6584.28,10102.1
2014-08-15,6570.92,10081.61
2014-08-18,6538.01,10031.11
2014-08-19,6614.82,10153.66
2014-08-20,6670.69,10239.42
2014-08-21,6651.83,10213.87
2014-08-22,6733.47,10339.22
2014-08-25,6724.38,10325.28
2014-08-26,6715.9,10312.25
2014-08-27,6785.18,10418.64
2014-08-28,6781.79,10436.65
2014-08-29,6728.94,10357.23
2014-09-01,6819.08,10495.96
2014-09-02,6728.44,10356.45
2014-09-03,6787.81,10447.83
2014-09-04,6767.15,10416.03
2014-09-05,6740.64,10378.8
2014-09-09,6765.05,10416.38
2014-09-10,6696.73,10311.19
2014-09-11,6673.41,10275.28
2014-09-12,6594.48,10153.75
2014-09-15,6605.11,10170.11
2014-09-16,6534.51,10061.42
2014-09-17,6597.75,10161.5
2014-09-18,6624.87,10203.26
2014-09-19,6611.36,10182.46
2014-09-22,6522.38,10045.41
2014-09-23,6484.55,9987.15
2014-09-24,6483.95,9986.24
2014-09-25,6430.59,9904.05
2014-09-26,6411.11,9874.04
2014-09-29,6380.69,9827.2
2014-09-30,6376.55,9820.82
2014-10-01,6402.03,9860.06
2014-10-02,6384.71,9833.39
2014-10-03,6506.3,10020.65
2014-10-06,6501.37,10013.06
2014-10-07,6467.77,9961.3
2014-10-08,6393.25,9846.54
2014-10-09,6427.32,9899.02
2014-10-13,6253.12,9630.71
2014-10-14,6309.5,9717.55
2014-10-15,6250.25,9626.3
2014-10-16,6236.03,9604.4
2014-10-17,6161.59,9489.75
2014-10-20,6286.01,9681.37
2014-10-21,6277.41,9668.12
2014-10-22,6361.62,9797.82
2014-10-23,6352.29,9783.46
2014-10-24,6293.66,9693.15
2014-10-27,6329.53,9748.4
2014-10-28,6421.08,9889.4
2014-10-29,6499.73,10010.54
2014-10-30,6482.7,9984.3
2014-10-31,6546.76,10082.97
2014-11-03,6572.2,10122.15
2014-11-04,6566.38,10113.19
2014-11-05,6542.23,10075.99
2014-11-06,6500.43,10011.61
2014-11-07,6499.11,10009.58
2014-11-10,6625.24,10203.83
2014-11-11,6602.88,10169.4
2014-11-12,6510.69,10027.41
2014-11-13,6572.51,10122.63
2014-11-14,6572.35,10122.39
2014-11-17,6497.73,10007.45
2014-11-18,6490.52,9996.35
2014-11-19,6592.38,10153.23
2014-11-20,6678.64,10286.08
2014-11-21,6679.34,10287.15
2014-11-24,6701.78,10321.73
2014-11-25,6692.67,10307.69
2014-11-26,6702.18,10322.33
2014-11-27,6742.73,10384.79
2014-11-28,6766.01,10420.65
2014-12-01,6688.84,10301.79
2014-12-02,6585.98,10143.38
2014-12-03,6687.11,10299.13
2014-12-04,6730.0,10365.18
2014-12-05,6687.99,10300.48
2014-12-08,6664.23,10263.89
2014-12-09,6625.62,10204.42
2014-12-10,6539.13,10071.21
2014-12-11,6517.29,10037.58
2014-12-12,6528.74,10055.22
2014-12-15,6492.09,9998.77
2014-12-16,6440.87,9919.88
2014-12-17,6337.09,9760.04
2014-12-18,6380.89,9827.5
2014-12-19,6519.35,10040.75
2014-12-22,6591.64,10152.09
2014-12-23,6580.02,10134.2
2014-12-24,6647.72,10238.46
2014-12-25,6619.13,10194.42
2014-12-26,6663.28,10262.43
2014-12-27,6654.16,10248.38
2014-12-29,6723.48,10355.14
2014-12-30,6701.51,10321.31
2014-12-31,6724.55,10356.79
2015-01-05,6687.86,10300.29
2015-01-06,6489.45,9994.7
2015-01-07,6519.09,10040.35
2015-01-08,6663.47,10262.72
2015-01-09,6621.15,10197.54
2015-01-12,6585.46,10142.57
2015-01-13,6622.39,10199.44
2015-01-14,6565.28,10111.49
2015-01-15,6564.36,10110.07
2015-01-16,6585.29,10142.3
2015-01-19,6651.36,10244.06
2015-01-20,6689.96,10303.52
2015-01-21,6756.35,10405.77
2015-01-22,6776.83,10437.3
2015-01-23,6895.69,10620.37
2015-01-26,6907.33,10638.29
2015-01-27,6947.25,10699.78
2015-01-28,6938.1,10685.7
2015-01-29,6853.85,10555.93
2015-01-30,6789.19,10456.34
2015-02-02,6830.31,10519.67
2015-02-03,6887.26,10607.39
2015-02-04,6947.73,10700.53
2015-02-05,6940.64,10689.6
2015-02-06,6886.24,10605.82
2015-02-09,6859.38,10564.45
2015-02-10,6829.96,10519.14
2015-02-11,6913.27,10647.44
2015-02-12,6945.05,10696.4
2015-02-13,6967.8,10731.44
2015-02-24,7044.99,10850.32
2015-02-25,7110.47,10951.16
2015-02-26,7021.35,10813.91
2015-03-02,6991.31,10767.65
2015-03-03,6999.98,10780.99
2015-03-04,7019.18,10810.56
2015-03-05,6982.13,10753.5
2015-03-06,7014.21,10802.91
2015-03-09,6923.83,10663.72
2015-03-10,6905.34,10635.24
2015-03-11,6910.14,10642.63
2015-03-12,6968.58,10732.63
2015-03-13,6950.23,10704.37
2015-03-16,6874.56,10587.83
2015-03-17,6915.1,10650.26
2015-03-18,7028.27,10824.56
2015-03-19,7093.44,10924.94
2015-03-20,7104.0,10941.21
2015-03-23,7117.11,10961.38
2015-03-24,7082.41,10907.94
2015-03-25,7038.98,10841.06
2015-03-26,6978.14,10747.35
2015-03-27,6856.37,10559.81
2015-03-30,6889.63,10611.04
2015-03-31,6939.75,10688.22
2015-04-01,6877.64,10592.57
2015-04-02,6961.46,10721.67
2015-04-07,6980.26,10750.62
2015-04-08,6912.85,10646.8
2015-04-09,6921.75,10660.5
2015-04-10,6979.49,10749.43
2015-04-13,7004.71,10788.28
2015-04-14,6962.79,10723.71
2015-04-15,6880.37,10596.77
2015-04-16,6999.53,10780.29
2015-04-17,6912.37,10646.06
2015-04-20,6914.82,10649.83
2015-04-21,6921.9,10660.73
2015-04-22,6979.86,10750.0
2015-04-23,7144.03,11002.86
2015-04-24,7271.86,11199.73
2015-04-27,7306.38,11252.89
2015-04-28,7286.32,11222.0
2015-04-29,7177.73,11054.76
2015-04-30,7125.8,10974.77
2015-05-04,7160.74,11028.58
2015-05-05,7145.91,11005.74
2015-05-06,7132.28,10984.75
2015-05-07,7045.37,10850.89
2015-05-08,7055.96,10867.22
2015-05-11,7071.48,10891.11
2015-05-12,7075.51,10897.31
2015-05-13,7119.89,10965.67
2015-05-14,7028.32,10824.64
2015-05-15,7024.41,10818.61
2015-05-18,7070.29,10889.29
2015-05-19,7147.98,11008.94
2015-05-20,7121.6,10968.31
2015-05-21,7042.78,10846.91
2015-05-22,7094.13,10926.0
2015-05-25,7110.27,10950.86
2015-05-26,7124.11,10972.16
2015-05-27,7139.03,10995.15
2015-05-28,7156.65,11022.29
2015-05-29,7138.9,10994.94
2015-06-01,7063.97,10879.55
2015-06-02,7054.86,10865.52
2015-06-03,7024.23,10818.35
2015-06-04,6880.63,10597.18
2015-06-05,6875.36,10589.06
2015-06-08,6892.85,10616.0
2015-06-09,6811.47,10490.66
2015-06-10,6872.67,10584.91
2015-06-11,6901.76,10629.73
2015-06-12,6912.17,10645.75
2015-06-15,6873.56,10586.29
2015-06-16,6850.96,10551.48
2015-06-17,6840.28,10535.04
2015-06-18,6838.61,10532.46
2015-06-22,6941.02,10690.19
2015-06-23,6982.37,10755.44
2015-06-24,6993.74,10772.95
2015-06-25,7060.28,10875.44
2015-06-26,7047.37,10862.7
2015-06-29,6853.64,10644.6
2015-06-30,6918.25,10772.47
2015-07-01,6947.38,10830.13
2015-07-02,6952.67,10839.62
2015-07-03,6946.21,10836.15
2015-07-06,6867.07,10716.06
2015-07-07,6866.6,10718.4
2015-07-08,6675.18,10419.61
2015-07-09,6618.48,10346.95
2015-07-10,6618.48,10346.95
2015-07-13,6719.0,10504.74
2015-07-14,6723.83,10517.38
2015-07-15,6747.22,10590.14
2015-07-16,6725.79,10578.82
2015-07-17,6735.91,10594.73
2015-07-20,6690.82,10523.82
2015-07-21,6742.55,10609.31
2015-07-22,6670.32,10495.66
2015-07-23,6548.76,10321.56
2015-07-24,6542.02,10320.62
2015-07-27,6420.15,10128.36
2015-07-28,6428.91,10142.17
2015-07-29,6413.48,10126.08
2015-07-30,6490.94,10254.41
2015-07-31,6517.23,10299.96
2015-08-03,6383.99,10089.37
2015-08-04,6407.62,10135.82
2015-08-05,6395.42,10116.52
2015-08-06,6337.26,10038.86
2015-08-07,6324.51,10018.65
2015-08-10,6291.59,9988.77
2015-08-11,6262.54,9946.33
2015-08-12,6158.67,9781.88
2015-08-13,6173.19,9822.36
2015-08-14,6161.47,9803.73
2015-08-17,6090.0,9693.99
2015-08-18,6079.18,9676.77
2015-08-19,5987.03,9530.09
2015-08-20,5977.17,9517.79
2015-08-21,5792.48,9223.7
2015-08-24,5562.29,8857.15
2015-08-25,5815.08,9259.68
2015-08-26,5814.76,9259.18
2015-08-27,5886.09,9375.44
2015-08-28,6032.99,9609.43
2015-08-31,6182.89,9848.19
2015-09-01,6004.31,9567.64
2015-09-02,6017.3,9588.33
2015-09-03,6042.82,9667.27
2015-09-04,5962.18,9538.26
2015-09-07,5932.28,9490.43
2015-09-08,5936.58,9497.31
2015-09-09,6186.25,9896.73
2015-09-10,6126.07,9800.46
2015-09-11,6168.01,9867.55
2015-09-14,6174.74,9878.31
2015-09-15,6116.87,9785.74
2015-09-16,6188.93,9901.02
2015-09-17,6274.73,10038.27
2015-09-18,6272.25,10034.31
2015-09-21,6140.5,9823.54
2015-09-22,6172.52,9874.77
2015-09-23,6030.43,9647.45
2015-09-24,5993.25,9587.97
2015-09-25,5995.15,9591.0
2015-09-29,5995.15,9591.0
2015-09-30,6044.95,9670.68
2015-10-01,6131.52,9809.18
2015-10-02,6127.11,9802.12
2015-10-05,6138.69,9820.65
2015-10-06,6185.06,9894.83
2015-10-07,6268.44,10028.22
2015-10-08,6258.23,10011.89
2015-10-12,6362.63,10178.9
2015-10-13,6341.51,10145.11
2015-10-14,6293.0,10067.51
2015-10-15,6374.75,10198.28
2015-10-16,6359.53,10173.94
2015-10-19,6373.54,10196.35
2015-10-20,6378.57,10204.4
2015-10-21,6339.72,10142.26
2015-10-22,6329.25,10125.5
2015-10-23,6397.91,10235.34
2015-10-26,6445.33,10311.21
2015-10-27,6400.7,10239.81
2015-10-28,6366.17,10184.56
2015-10-29,6294.35,10069.67
2015-10-30,6274.14,10037.34
2015-11-02,6324.68,10118.19
2015-11-03,6405.25,10247.09
2015-11-04,6537.95,10459.38
2015-11-05,6513.55,10420.33
2015-11-06,6379.77,10206.32
2015-11-09,6372.89,10195.32
2015-11-10,6275.85,10040.06
2015-11-11,6196.06,9912.43
2015-11-12,6207.38,9930.53
2015-11-13,6125.59,9799.69
2015-11-16,6098.04,9755.61
2015-11-17,6197.13,9914.14
2015-11-18,6125.75,9799.94
2015-11-19,6244.48,9989.88
2015-11-20,6230.07,9966.83
2015-11-23,6248.07,9995.62
2015-11-24,6177.82,9883.25
2015-11-25,6180.41,9887.38
2015-11-26,6253.01,10003.54
2015-11-27,6167.41,9866.59
2015-11-30,6112.22,9778.3
2015-12-01,6235.7,9975.85
2015-12-02,6225.95,9960.25
2015-12-03,6218.28,9947.97
2015-12-04,6156.9,9849.77
2015-12-07,6212.18,9938.22
2015-12-08,6129.2,9805.47
2015-12-09,6052.92,9683.43
2015-12-10,6044.68,9670.25
2015-12-11,5983.6,9572.52
2015-12-14,5912.42,9458.66
2015-12-15,5913.87,9460.98
2015-12-16,6007.16,9610.23
2015-12-17,6115.17,9783.01
2015-12-18,6033.88,9652.97
2015-12-21,6042.93,9667.44
2015-12-22,6064.5,9701.96
2015-12-23,6082.01,9729.97
2015-12-24,6100.4,9759.39
2015-12-25,6123.64,9796.57
2015-12-28,6127.55,9802.81
2015-12-29,6064.59,9702.1
2015-12-30,6054.4,9685.79
2015-12-31,6105.44,9767.45
2016-01-04,5918.25,9467.99
2016-01-05,5885.42,9415.46
2016-01-06,5815.69,9303.91
2016-01-07,5722.19,9154.32
2016-01-08,5732.96,9171.57
2016-01-11,5659.45,9053.96
2016-01-12,5668.83,9068.96
2016-01-13,5708.47,9132.37
2016-01-14,5648.29,9036.1
2016-01-15,5689.4,9101.88
2016-01-18,5679.88,9086.63
2016-01-19,5709.56,9134.12
2016-01-20,5584.6,8934.22
2016-01-21,5559.56,8894.16
2016-01-22,5647.52,9034.88
2016-01-25,5749.98,9198.78
2016-01-26,5688.79,9100.89
2016-01-27,5714.63,9142.24
2016-01-28,5751.32,9200.94
2016-01-29,5902.97,9443.53
2016-01-30,5944.45,9509.9
2016-02-01,5962.32,9538.49
2016-02-02,5930.61,9487.75
2016-02-03,5892.33,9426.51
2016-02-15,5880.54,9407.65
2016-02-16,6005.38,9607.38
2016-02-17,6003.55,9604.44
2016-02-18,6090.17,9743.02
2016-02-19,6088.53,9740.4
2016-02-22,6086.27,9736.78
2016-02-23,6077.6,9722.91
2016-02-24,6034.81,9654.46
2016-02-25,6116.33,9784.88
2016-02-26,6136.47,9817.09
2016-03-01,6186.22,9896.69
2016-03-02,6240.06,9982.82
2016-03-03,6308.93,10092.99
2016-03-04,6317.77,10107.14
2016-03-07,6314.95,10102.62
2016-03-08,6327.19,10122.21
2016-03-09,6304.4,10085.75
2016-03-10,6329.29,10125.57
2016-03-11,6363.53,10180.34
2016-03-14,6399.6,10238.04
2016-03-15,6311.62,10097.3
2016-03-16,6371.47,10193.04
2016-03-17,6421.44,10272.99
2016-03-18,6483.97,10373.02
2016-03-21,6480.3,10367.15
2016-03-22,6453.06,10323.58
2016-03-23,6452.24,10322.26
2016-03-24,6436.23,10296.64
2016-03-25,6398.07,10235.59
2016-03-28,6406.92,10249.76
2016-03-29,6371.99,10193.88
2016-03-30,6466.82,10345.59
2016-03-31,6479.44,10365.77
2016-04-01,6384.21,10213.42
2016-04-06,6241.64,9985.34
2016-04-07,6230.13,9966.93
2016-04-08,6286.68,10057.4
2016-04-11,6309.68,10094.19
2016-04-12,6297.64,10074.93
2016-04-13,6402.9,10243.32
2016-04-14,6411.3,10256.77
2016-04-15,6427.91,10283.34
2016-04-18,6397.46,10234.62
2016-04-19,6361.02,10176.32
2016-04-20,6263.23,10019.89
2016-04-21,6320.84,10112.04
2016-04-22,6311.4,10096.95
2016-04-25,6327.17,10122.17
2016-04-26,6343.14,10147.73
2016-04-27,6325.82,10120.01
2016-04-28,6237.3,9978.4
2016-04-29,6158.6,9852.5
2016-05-03,6078.91,9725.01
2016-05-04,5999.77,9598.4
2016-05-05,5983.11,9571.74
2016-05-06,5964.6,9542.13
2016-05-09,5960.83,9536.1
2016-05-10,5981.85,9569.72
2016-05-11,5975.35,9559.34
2016-05-12,5965.22,9543.13
2016-05-13,5925.54,9479.65
2016-05-16,5937.63,9498.99
2016-05-17,5990.43,9583.46
2016-05-18,6004.85,9606.53
2016-05-19,5958.35,9532.14
2016-05-20,5992.03,9586.02
2016-05-23,6175.07,9878.85
2016-05-24,6124.16,9797.4
2016-05-25,6212.2,9938.24
2016-05-26,6206.11,9928.5
2016-05-27,6265.81,10024.01
2016-05-30,6322.62,10114.9
2016-05-31,6326.63,10121.31
2016-06-01,6383.79,10212.75
2016-06-02,6353.98,10165.06
2016-06-03,6394.72,10235.78
2016-06-04,6387.09,10223.57
2016-06-06,6404.82,10251.95
2016-06-07,6475.3,10364.76
2016-06-08,6517.78,10432.75
2016-06-13,6367.27,10191.84
2016-06-14,6401.06,10245.92
2016-06-15,6429.17,10290.91
2016-06-16,6325.41,10124.83
2016-06-17,6392.33,10231.95
2016-06-20,6433.6,10298.02
2016-06-21,6481.11,10374.06
2016-06-22,6503.71,10410.23
2016-06-23,6469.79,10362.46
2016-06-24,6316.74,10117.33
2016-06-27,6269.58,10178.24
2016-06-28,6306.41,10238.02
2016-06-29,6378.77,10355.51
2016-06-30,6454.49,10487.56
2016-07-01,6523.8,10600.18
2016-07-04,6548.03,10644.08
2016-07-05,6500.1,10566.16
2016-07-06,6377.91,10379.48
2016-07-07,6436.92,10489.89
2016-07-08,6436.92,10489.89
2016-07-11,6577.67,10720.68
2016-07-12,6629.83,10817.55
2016-07-13,6628.73,10829.78
2016-07-14,6635.82,10844.56
2016-07-15,6703.43,10971.3
2016-07-18,6754.23,11058.38
2016-07-19,6775.36,11108.06
2016-07-20,6746.01,11059.94
2016-07-21,6786.93,11149.18
2016-07-22,6745.55,11081.19
2016-07-25,6743.23,11080.79
2016-07-26,6774.8,11141.73
2016-07-27,6813.37,11205.16
2016-07-28,6834.45,11242.43
2016-07-29,6733.68,11087.39
2016-08-01,6829.65,11253.59
2016-08-02,6817.52,11241.35
2016-08-03,6748.38,11130.56
2016-08-04,6770.27,11174.44
2016-08-05,6827.51,11284.46
2016-08-08,6885.88,11380.94
2016-08-09,6901.04,11406.0
2016-08-10,6934.2,11464.25
2016-08-11,6876.41,11371.96
2016-08-12,6882.85,11382.61
2016-08-15,6885.5,11408.09
2016-08-16,6839.44,11331.78
2016-08-17,6843.21,11338.02
2016-08-18,6842.79,11346.26
2016-08-19,6773.9,11232.02
2016-08-22,6737.85,11172.24
2016-08-23,6776.76,11236.77
2016-08-24,6761.33,11218.2
2016-08-25,6853.99,11371.93
2016-08-26,6861.49,11384.38
2016-08-29,6846.78,11359.98
2016-08-30,6835.07,11340.54
2016-08-31,6798.79,11282.4
2016-09-01,6739.08,11183.32
2016-09-02,6740.08,11231.74
2016-09-05,6827.96,11378.17
2016-09-06,6902.23,11501.93
2016-09-07,6979.82,11631.24
2016-09-08,6959.59,11603.5
2016-09-09,6857.69,11433.62
2016-09-10,6780.58,11305.05
2016-09-12,6689.64,11153.42
2016-09-13,6695.73,11163.58
2016-09-14,6652.88,11092.14
2016-09-19,6895.64,11496.89
2016-09-20,6900.99,11505.8
2016-09-21,6941.73,11573.73
2016-09-22,6953.39,11593.16
2016-09-23,7000.98,11672.52
2016-09-26,6906.54,11515.06
2016-09-27,6906.54,11515.06
2016-09-28,6906.54,11515.06
2016-09-29,6986.39,11648.18
2016-09-30,6888.0,11484.14
2016-10-03,6955.83,11597.24
2016-10-04,7000.74,11672.12
2016-10-05,6986.55,11648.45
2016-10-06,6995.59,11663.53
2016-10-07,6985.4,11646.53
2016-10-11,6977.18,11632.83
2016-10-12,7018.92,11702.43
2016-10-13,6988.68,11652.0
2016-10-14,6961.9,11607.37
2016-10-17,6956.9,11599.02
2016-10-18,6996.23,11664.59
2016-10-19,7056.54,11765.15
2016-10-20,7081.45,11806.69
2016-10-21,7063.13,11776.14
2016-10-24,7088.39,11818.25
2016-10-25,7147.77,11917.25
2016-10-26,7126.38,11881.59
2016-10-27,7059.74,11770.48
2016-10-28,7077.82,11800.63
2016-10-31,7059.54,11770.15
2016-11-01,7052.5,11758.4
2016-11-02,6957.88,11600.65
2016-11-03,6906.08,11514.29
2016-11-04,6907.15,11516.08
2016-11-07,7010.01,11687.58
2016-11-08,7032.09,11724.38
2016-11-09,6818.66,11368.54
2016-11-10,6968.23,11617.92
2016-11-11,6804.56,11345.02
2016-11-14,6793.53,11326.64
2016-11-15,6779.87,11303.87
2016-11-16,6801.94,11340.66
2016-11-17,6842.2,11407.78
2016-11-18,6838.71,11401.97
2016-11-21,6857.59,11433.44
2016-11-22,6934.26,11561.28
2016-11-23,6973.96,11627.46
2016-11-24,6935.41,11563.19
2016-11-25,6931.07,11555.95
2016-11-28,6989.67,11653.65
2016-11-29,6955.71,11597.04
2016-11-30,6982.31,11641.39
2016-12-01,6998.99,11669.2
2016-12-02,6925.53,11546.72
2016-12-05,6911.01,11522.51
2016-12-06,6988.91,11652.39
2016-12-07,6995.76,11663.82
2016-12-08,7103.74,11843.85
2016-12-09,7115.27,11863.06
2016-12-12,7087.64,11817.0
2016-12-13,7109.85,11854.02
2016-12-14,7098.3,11834.77
2016-12-15,7090.79,11822.26
2016-12-16,7051.98,11757.54
2016-12-19,6982.15,11641.11
2016-12-20,6987.66,11650.31
2016-12-21,6945.64,11580.25
2016-12-22,6878.08,11467.61
2016-12-23,6847.85,11417.21
2016-12-26,6881.96,11474.08
2016-12-27,6883.29,11476.29
2016-12-28,6959.84,11603.93
2016-12-29,6906.69,11515.32
2016-12-30,6978.54,11635.11
2017-01-03,7004.6,11678.55
2017-01-04,7008.49,11685.04
2017-01-05,7058.17,11767.86
2017-01-06,7074.97,11795.87
2017-01-09,7056.81,11765.6
2017-01-10,7061.48,11773.38
2017-01-11,7047.82,11750.61
2017-01-12,7112.79,11858.93
2017-01-13,7077.78,11800.55
2017-01-16,7007.16,11682.82
2017-01-17,7055.53,11763.47
2017-01-18,7026.84,11715.63
2017-01-19,7007.36,11683.14
2017-01-20,7021.27,11706.35
2017-01-23,7107.57,11850.23
2017-01-24,7117.72,11867.15
2017-02-02,7085.17,11812.88
2017-02-03,7089.75,11820.51
2017-02-06,7140.14,11904.52
2017-02-07,7162.33,11941.53
2017-02-08,7145.68,11913.77
2017-02-09,7184.33,11978.2
2017-02-10,7257.32,12099.9
2017-02-13,7295.74,12163.96
2017-02-14,7297.07,12166.18
2017-02-15,7359.45,12270.17
2017-02-16,7335.77,12230.69
2017-02-17,7317.75,12200.66
2017-02-18,7318.31,12201.6
2017-02-20,7307.29,12183.21
2017-02-21,7317.87,12200.86
2017-02-22,7309.14,12186.3
2017-02-23,7303.97,12177.68
2017-02-24,7290.63,12155.43
2017-03-01,7215.31,12029.86
2017-03-02,7235.51,12063.54
2017-03-03,7184.19,11977.98
2017-03-06,7203.92,12010.87
2017-03-07,7249.19,12086.35
2017-03-08,7267.49,12116.87
2017-03-09,7188.45,11985.08
2017-03-10,7175.06,11962.75
2017-03-13,7239.97,12070.97
2017-03-14,7267.51,12116.89
2017-03-15,7269.2,12119.71
2017-03-16,7358.41,12268.45
2017-03-17,7407.27,12349.91
2017-03-20,7407.68,12350.6
2017-03-21,7476.16,12464.76
2017-03-22,7429.09,12386.29
2017-03-23,7429.8,12387.47
2017-03-24,7404.82,12345.82
2017-03-27,7410.9,12355.97
2017-03-28,7424.14,12378.03
2017-03-29,7385.08,12312.91
2017-03-30,7369.95,12287.69
2017-03-31,7329.3,12219.91
2017-04-05,7473.14,12459.73
2017-04-06,7422.62,12375.51
2017-04-07,7393.54,12327.02
2017-04-10,7400.99,12339.44
2017-04-11,7388.98,12319.41
2017-04-12,7391.84,12324.18
2017-04-13,7406.23,12348.18
2017-04-14,7347.05,12249.51
2017-04-17,7334.74,12228.98
2017-04-18,7338.26,12234.86
2017-04-19,7258.31,12101.55
2017-04-20,7260.6,12105.38
2017-04-21,7334.62,12228.78
2017-04-24,7343.99,12244.4
2017-04-25,7437.04,12399.54
2017-04-26,7429.73,12387.36
2017-04-27,7434.46,12395.24
2017-04-28,7448.71,12419.0
2017-05-02,7512.48,12525.32
2017-05-03,7541.7,12574.05
2017-05-04,7542.46,12575.31
2017-05-05,7494.09,12494.66
2017-05-08,7557.38,12600.19
2017-05-09,7572.43,12625.27
2017-05-10,7595.65,12663.98
2017-05-11,7633.65,12727.34
2017-05-12,7598.84,12669.31
2017-05-15,7633.38,12726.89
2017-05-16,7625.59,12713.92
2017-05-17,7612.81,12692.59
2017-05-18,7577.0,12632.9
2017-05-19,7553.03,12592.93
2017-05-22,7592.7,12659.07
2017-05-23,7604.73,12679.13
2017-05-24,7626.22,12714.95
2017-05-25,7684.62,12812.33
2017-05-26,7682.45,12808.7
2017-05-31,7603.3,12676.75
2017-06-01,7658.03,12767.99
2017-06-02,7712.03,12858.02
2017-06-03,7709.18,12853.27
2017-06-05,7777.38,12966.98
2017-06-06,7751.96,12924.6
2017-06-07,7767.29,12950.16
2017-06-08,7778.93,12969.57
2017-06-09,7759.12,12936.54
2017-06-12,7662.74,12775.85
2017-06-13,7681.46,12807.05
2017-06-14,7661.01,12772.96
2017-06-15,7674.35,12795.2
2017-06-16,7734.02,12894.69
2017-06-19,7820.67,13039.16
2017-06-20,7918.08,13202.47
2017-06-21,7909.31,13187.83
2017-06-22,7956.33,13266.23
2017-06-23,7944.16,13245.95
2017-06-26,8052.01,13565.64
2017-06-27,8024.86,13519.9
2017-06-28,7936.84,13378.27
2017-06-29,7977.33,13446.52
2017-06-30,7939.7,13384.83
2017-07-03,7944.41,13430.84
2017-07-04,7878.53,13319.47
2017-07-05,7946.16,13439.57
2017-07-06,7911.17,13410.93
2017-07-07,7852.95,13312.24
2017-07-10,7861.58,13326.87
2017-07-11,8004.17,13581.81
2017-07-12,7991.32,13583.48
2017-07-13,8027.62,13704.78
2017-07-14,8001.26,13664.05
2017-07-17,8008.27,13691.15
2017-07-18,8029.36,13752.52
2017-07-19,8057.47,13800.67
2017-07-20,8052.11,13794.11
2017-07-21,7983.1,13691.45
2017-07-24,8012.45,13741.8
2017-07-25,8008.27,13743.1
2017-07-26,7963.79,13675.51
2017-07-27,8045.17,13819.44
2017-07-28,7976.11,13700.81
2017-07-31,7977.67,13711.3
2017-08-01,7972.24,13711.16
2017-08-02,8065.58,13878.76
2017-08-03,8016.28,13802.33
2017-08-04,8030.53,13836.4
2017-08-07,8093.34,13944.62
2017-08-08,8098.05,13962.82
2017-08-09,8006.35,13817.73
2017-08-10,7920.95,13688.4
2017-08-11,7911.39,13671.89
2017-08-14,7843.92,13555.29
2017-08-15,7908.41,13666.73
2017-08-16,7877.42,13622.56
2017-08-17,7925.82,13716.43
2017-08-18,7880.26,13637.58
2017-08-21,7872.09,13623.45
2017-08-22,7932.68,13728.31
2017-08-23,7948.6,13755.86
2017-08-24,8015.04,13870.83
2017-08-25,8025.96,13889.73
2017-08-28,8015.38,13871.43
2017-08-29,7995.01,13836.17
2017-08-30,8052.59,13937.6
2017-08-31,8052.8,13937.95
2017-09-01,8054.01,13940.05
2017-09-04,8041.44,13918.29
2017-09-05,8066.96,13962.46
2017-09-06,8012.13,13867.56
2017-09-07,8013.36,13869.68
2017-09-08,8065.24,13959.49
2017-09-11,8027.54,13894.22
2017-09-12,8063.95,13957.26
2017-09-13,7998.99,13844.82
2017-09-14,8002.42,13859.27
2017-09-15,8022.53,13894.09
2017-09-18,8064.81,13970.22
2017-09-19,8031.77,13912.98
2017-09-20,7979.25,13822.0
2017-09-21,8017.68,13888.59
2017-09-22,7906.42,13695.84
2017-09-25,7824.33,13553.65
2017-09-26,7765.41,13451.58
2017-09-27,7809.43,13527.84
2017-09-28,7781.76,13479.9
2017-09-29,7824.63,13554.17
2017-09-30,7855.08,13606.92
2017-10-02,7912.84,13706.97
2017-10-03,7929.53,13735.89
2017-10-05,7962.68,13793.3
2017-10-06,7980.26,13823.76
2017-10-11,8113.72,14054.94
2017-10-12,8183.76,14176.28
2017-10-13,8186.54,14181.08
2017-10-16,8227.46,14251.97
2017-10-17,8196.34,14198.06
2017-10-18,8202.26,14208.31
2017-10-19,8232.77,14261.17
2017-10-20,8195.17,14196.03
2017-10-23,8196.79,14198.84
2017-10-24,8186.35,14180.75
2017-10-25,8205.83,14214.51
2017-10-26,8173.13,14157.86
2017-10-27,8196.15,14197.73
2017-10-30,8265.2,14317.34
2017-10-31,8272.87,14330.63
2017-11-01,8272.2,14329.46
2017-11-02,8253.52,14297.11
2017-11-03,8255.82,14301.09
2017-11-06,8239.12,14272.17
2017-11-07,8298.74,14375.45
2017-11-08,8265.92,14318.58
2017-11-09,8221.18,14241.1
2017-11-10,8192.93,14192.16
2017-11-13,8167.35,14147.84
